C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_061.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_061.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_061.jpg,0,0,0,7.82E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_176.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_176.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_176.jpg,0,0,0,7.80E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_286.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_286.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_286.jpg,0,0,0,7.90E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_399.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_399.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_399.jpg,0,0,0,7.83E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_510.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_510.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_510.jpg,0,0,0,7.95E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_625.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_625.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_625.jpg,0,0,0,7.88E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_731.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_731.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_731.jpg,0,0,0,7.96E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_846.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_846.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_846.jpg,0,0,0,7.94E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_02_954.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_02_954.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_02_954.jpg,-0.0612873,0,0,8.05E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_068.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_068.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_068.jpg,-0.3982026,0,0,9.23E-05
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_174.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_174.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_174.jpg,-0.7221432,0,0,0.000100577
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_288.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_288.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_288.jpg,-1,0,0,0.000104241
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_396.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_396.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_396.jpg,-1,0,0,0.000104898
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_516.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_516.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_516.jpg,-1,0,0,0.000104401
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_626.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_626.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_626.jpg,-1,0,0,0.000104227
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_741.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_741.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_741.jpg,-0.6674971,0.3325029,0,0.4043199
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_859.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_859.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_859.jpg,-0.3137854,0,0,0.4854466
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_03_967.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_03_967.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_03_967.jpg,0,0,0,0.4777824
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_075.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_075.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_075.jpg,0,0.31635,0,0.7401131
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_193.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_193.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_193.jpg,0,0.6543552,0,1.67465
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_295.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_295.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_295.jpg,-0.3362718,0.990627,0,2.733903
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_409.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_409.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_409.jpg,-0.001625091,1,0,4.137722
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_518.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_518.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_518.jpg,0,1,0,5.302121
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_629.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_629.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_629.jpg,0,0.6691717,0,6.225273
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_740.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_740.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_740.jpg,-0.3384804,0.4526491,0,6.771916
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_851.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_851.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_851.jpg,-0.6677298,0.7818985,0,7.512288
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_04_965.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_04_965.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_04_965.jpg,-0.3236604,1,0,8.860791
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_075.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_075.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_075.jpg,0,1,0,9.943037
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_186.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_186.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_186.jpg,0,1,0,11.2696
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_307.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_307.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_307.jpg,-0.33882,1,0,12.43484
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_422.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_422.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_422.jpg,0,1,0,13.66391
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_535.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_535.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_535.jpg,0,1,0,14.88424
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_639.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_639.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_639.jpg,-0.1217664,1,0,15.88015
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_753.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_753.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_753.jpg,0,1,0,17.16222
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_861.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_861.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_861.jpg,0,1,0,18.42266
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_05_975.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_05_975.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_05_975.jpg,-0.3397992,1,0,19.33158
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_088.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_088.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_088.jpg,-0.681039,1,0,20.35147
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_197.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_197.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_197.jpg,-0.3579891,1,0,21.34496
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_316.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_316.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_316.jpg,-0.1239291,1,0,22.53688
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_433.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_433.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_433.jpg,0,0.651844,0,23.32604
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_541.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_541.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_541.jpg,0,0.3258691,0,23.61966
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_647.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_647.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_647.jpg,-0.1741278,0.6451843,0,24.0134
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_755.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_755.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_755.jpg,0,0.9658909,0,24.81306
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_865.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_865.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_865.jpg,0,1,0,25.96652
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_06_975.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_06_975.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_06_975.jpg,-0.3321537,1,0,26.8348
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_081.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_081.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_081.jpg,-0.01605271,1,0,27.95778
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_189.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_189.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_189.jpg,0,1,0,28.88245
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_299.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_299.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_299.jpg,-0.2721381,1,0,29.72755
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_406.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_406.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_406.jpg,0,1,0,30.18992
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_514.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_514.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_514.jpg,0,1,0,30.18991
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_625.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_625.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_625.jpg,-0.3353928,1,0,30.17194
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_738.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_738.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_738.jpg,-0.4985961,1,0,30.16055
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_848.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_848.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_848.jpg,-0.3360636,1,0,30.18638
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_07_966.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_07_966.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_07_966.jpg,0,1,0,30.18921
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_08_077.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_08_077.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_08_077.jpg,0,1,0,30.18931
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_08_191.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_08_191.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_08_191.jpg,0,0.9187912,0,30.19032
C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\center_2022_11_18_23_14_08_305.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\left_2022_11_18_23_14_08_305.jpg, C:\Users\dell\Downloads\Compressed\final project simulation\simulator-windows-64\track\IMG\right_2022_11_18_23_14_08_305.jpg,0,0.5776774,0,30.07545
